name,inputs,size,threshold,threshold_param,threshold_cross,index,size_trim,size_bisim,size_sim,sim_rels,size_sc1,size_sc1_min,size_sc2,size_sc2_min,max_inter,time_bisim,time_sim,time_sc1,time_sc1_min,time_sc2,time_sc2_min,time_total,cancel
nfa_90_2.0_0.ba,9,91,,,,,91,91,,,21490,4,,,,10292459,,257703657,20948780,,,288944896,
nfa_80_2.0_1.ba,8,81,,,,,81,81,,,10330,6,,,,8676169,,137283163,16233169,,,162192501,
nfa_220_2.0_8.ba,14,221,,,,,221,221,,,2088787,6,,,,31526438,,135163773456,535985425,,,135731285319,
nfa_100_2.0_8.ba,10,101,,,,,101,101,,,32230,3,,,,11194210,,463769878,24414628,,,499378716,
nfa_80_2.0_6.ba,8,81,,,,,81,81,,,12514,7,,,,8604450,,157614713,19799279,,,186018442,
nfa_160_2.0_8.ba,12,161,,,,,161,161,,,362160,6,,,,15817569,,8629402661,125098844,,,8770319074,
nfa_80_2.0_3.ba,8,81,,,,,81,81,,,10733,3,,,,8866890,,142250833,16921909,,,168039632,
nfa_50_2.0_7.ba,7,51,,,,,51,51,,,1479,1,,,,6850430,,22356229,7357320,,,36563979,
nfa_20_2.0_8.ba,4,21,,,,,21,21,,,53,1,,,,3792900,,6684039,4415189,,,14892128,
nfa_180_2.0_4.ba,13,181,,,,,181,181,,,618345,5,,,,18402789,,24314747089,151778613,,,24484928491,
nfa_80_2.0_8.ba,8,81,,,,,81,81,,,10942,4,,,,9133899,,150563313,16631220,,,176328432,
nfa_20_2.0_3.ba,4,21,,,,,21,21,,,73,4,,,,3729950,,7098050,4523549,,,15351549,
nfa_130_2.0_6.ba,11,131,,,,,131,131,,,141590,6,,,,13799519,,2459604756,68185388,,,2541589663,
nfa_210_2.0_1.ba,14,211,,,,,211,211,,,1526144,8,,,,25368739,,100055467492,396292572,,,100477128803,
nfa_170_2.0_9.ba,13,171,,,,,171,171,,,484650,6,,,,17382030,,12852110371,145259704,,,13014752105,
nfa_170_2.0_4.ba,13,171,,,,,171,171,,,495990,6,,,,17305990,,13765376495,128949185,,,13911631670,
nfa_210_2.0_6.ba,14,211,,,,,211,211,,,1521551,4,,,,29706349,,115050535855,370948815,,,115451191019,
nfa_240_2.0_7.ba,15,241,,,,,241,241,,,3775186,6,,,,35527886,,621663464667,975736321,,,622674728874,
nfa_190_2.0_0.ba,13,191,,,,,191,191,,,842850,10,,,,19065719,,44075919982,211852932,,,44306838633,
nfa_110_2.0_0.ba,10,111,,,,,111,111,,,58697,5,,,,11782780,,1037601809,31428429,,,1080813018,
nfa_160_2.0_3.ba,12,161,,,,,161,161,,,349768,6,,,,16070659,,9621615884,97352436,,,9735038979,
nfa_270_2.0_4.ba,16,271,,,,,271,271,,,,,,,,36813090,,,,,,36813090,TO
nfa_120_2.0_6.ba,10,121,,,,,121,121,,,96806,6,,,,11995140,,1965462924,47763158,,,2025221222,
nfa_20_2.0_0.ba,4,21,,,,,21,21,,,43,3,,,,3711459,,6218409,4442640,,,14372508,
nfa_250_2.0_0.ba,15,251,,,,,251,251,,,,,,,,35454241,,,,,,35454241,TO
nfa_140_2.0_1.ba,11,141,,,,,141,141,,,193111,3,,,,14581470,,4309995036,66105758,,,4390682264,
nfa_190_2.0_9.ba,13,191,,,,,191,191,,,789114,11,,,,19265029,,31751092730,224505871,,,31994863630,
nfa_20_2.0_1.ba,4,21,,,,,21,21,,,55,1,,,,3867660,,6826880,4466729,,,15161269,
nfa_110_2.0_8.ba,10,111,,,,,111,111,,,58825,3,,,,12283820,,1103526518,45934779,,,1161745117,
nfa_100_2.0_9.ba,10,101,,,,,101,101,,,33709,5,,,,11173190,,606610537,28061219,,,645844946,
nfa_80_2.0_2.ba,8,81,,,,,81,81,,,11596,5,,,,8782739,,154557434,16622860,,,179963033,
nfa_280_2.0_0.ba,16,281,,,,,281,281,,,,,,,,37819171,,,,,,37819171,TO
nfa_300_2.0_4.ba,17,301,,,,,301,301,,,,,,,,39486051,,,,,,39486051,TO
nfa_110_2.0_4.ba,10,111,,,,,111,111,,,61071,3,,,,11933569,,962969645,43057238,,,1017960452,
nfa_50_2.0_9.ba,7,51,,,,,51,51,,,1390,3,,,,6832030,,22198650,7386469,,,36417149,
nfa_110_2.0_5.ba,10,111,,,,,111,111,,,51567,3,,,,11847720,,761834652,31700439,,,805382811,
nfa_270_2.0_0.ba,16,271,,,,,271,271,,,,,,,,35849791,,,,,,35849791,TO
nfa_180_2.0_3.ba,13,181,,,,,181,181,,,609988,5,,,,18481619,,25140406730,148944434,,,25307832783,
nfa_210_2.0_0.ba,14,211,,,,,211,211,,,1548961,5,,,,25952179,,108231610277,382626387,,,108640188843,
nfa_290_2.0_3.ba,17,291,,,,,291,291,,,,,,,,38516211,,,,,,38516211,TO
nfa_250_2.0_7.ba,15,251,,,,,251,251,,,,,,,,36298041,,,,,,36298041,TO
nfa_290_2.0_4.ba,17,291,,,,,291,291,,,,,,,,39023335,,,,,,39023335,TO
nfa_260_2.0_2.ba,16,261,,,,,261,261,,,,,,,,37305816,,,,,,37305816,TO
nfa_230_2.0_8.ba,15,231,,,,,231,231,,,2803072,5,,,,28952219,,531322586561,895567637,,,532247106417,
nfa_300_2.0_7.ba,17,301,,,,,301,301,,,,,,,,40663896,,,,,,40663896,TO
nfa_240_2.0_3.ba,15,241,,,,,241,241,,,3875074,9,,,,34432127,,866398411108,944777491,,,867377620726,
nfa_230_2.0_3.ba,15,231,,,,,231,231,,,2642086,5,,,,34755468,,601251739641,815110775,,,602101605884,
nfa_280_2.0_9.ba,16,281,,,,,281,281,,,,,,,,37115278,,,,,,37115278,TO
nfa_280_2.0_1.ba,16,281,,,,,281,281,,,,,,,,38484958,,,,,,38484958,TO
nfa_250_2.0_6.ba,15,251,,,,,251,251,,,,,,,,35820928,,,,,,35820928,TO
nfa_280_2.0_3.ba,16,281,,,,,281,281,,,,,,,,38904468,,,,,,38904468,TO
nfa_270_2.0_7.ba,16,271,,,,,271,271,,,,,,,,35640019,,,,,,35640019,TO
nfa_300_2.0_8.ba,17,301,,,,,301,301,,,,,,,,39348499,,,,,,39348499,TO
nfa_300_2.0_5.ba,17,301,,,,,301,301,,,,,,,,38589898,,,,,,38589898,TO
nfa_250_2.0_4.ba,15,251,,,,,251,251,,,,,,,,35185049,,,,,,35185049,TO
