name,inputs,size,threshold,threshold_param,threshold_cross,index,size_trim,size_bisim,size_sim,sim_rels,size_sc1,size_sc1_min,size_sc2,size_sc2_min,max_inter,time_bisim,time_sim,time_sc1,time_sc1_min,time_sc2,time_sc2_min,time_total,cancel
nfa_230_2.0_0.ba,15,231,adaptiveStep,5000,49,CCLS,231,231,233,,14508,7,7,7,246977,29230807,43950486,207572608237,,86291902,,207732081432,
nfa_90_2.0_3.ba,9,91,adaptiveStep,5000,1,CCLS,91,91,93,,6660,7,7,7,6660,9312461,18384432,354348845,,10388001,,392433739,
nfa_90_2.0_1.ba,9,91,adaptiveStep,5000,1,CCLS,91,91,93,,6754,4,4,4,6754,10612871,18097483,333383182,,9319232,,371412768,
nfa_130_2.0_7.ba,11,131,adaptiveStep,5000,4,CCLS,131,131,133,,6828,5,5,5,14713,13568902,25260523,1506646106,,20633662,,1566109193,
nfa_90_2.0_4.ba,9,91,adaptiveStep,5000,1,CCLS,91,91,93,,6637,6,6,6,6637,9363661,18352582,313941831,,11545002,,353203076,
nfa_160_2.0_6.ba,12,161,adaptiveStep,5000,8,CCLS,161,161,163,,8629,8,8,8,28576,15159632,29654064,4655825142,,61818899,,4762457737,
nfa_160_2.0_1.ba,12,161,adaptiveStep,5000,8,CCLS,161,161,163,,8658,5,5,5,26416,15650471,30350945,4261947677,,87679872,,4395628965,
nfa_260_2.0_3.ba,16,261,adaptiveStep,5000,90,CCLS,261,261,263,,13244,6,6,6,531125,30160129,49006425,760271422044,,42528197,,760393116795,
nfa_90_2.0_9.ba,9,91,adaptiveStep,5000,1,CCLS,91,91,93,,6514,5,5,5,6696,9475881,18332963,358185391,,7740721,,393734956,
nfa_300_2.0_1.ba,17,301,,,,CCLS,301,301,303,,,,,,,42250067,52999716,,,,,95249783,TO
nfa_90_2.0_5.ba,9,91,adaptiveStep,5000,1,CCLS,91,91,93,,6683,5,5,5,6683,9364842,18257972,356211225,,8993130,,392827169,
nfa_130_2.0_4.ba,11,131,adaptiveStep,5000,4,CCLS,131,131,133,,6667,5,5,5,15054,13658512,25135354,1616591993,,20814463,,1676200322,
nfa_300_2.0_6.ba,17,301,,,,CCLS,301,301,303,,,,,,,34123020,56037739,,,,,90160759,TO
nfa_20_2.0_7.ba,4,21,adaptiveStep,5000,0,CCLS,21,21,23,,52,3,3,3,52,3474730,10155542,7867722,,224980,,21722974,
nfa_210_2.0_3.ba,14,211,adaptiveStep,5000,26,CCLS,211,211,213,,12342,6,6,6,110533,29678814,40599006,51744102925,,79025444,,51893406189,
nfa_100_2.0_0.ba,10,101,adaptiveStep,5000,2,CCLS,101,101,103,,6493,5,5,5,7259,11310742,19099604,552245541,,23801654,,606457541,
nfa_220_2.0_5.ba,14,221,adaptiveStep,5000,43,CCLS,221,221,223,,11942,5,5,5,179246,28026234,42125356,108954939505,,135039392,,109160130487,
nfa_160_2.0_9.ba,12,161,adaptiveStep,5000,7,CCLS,161,161,163,,9451,5,5,5,28615,17182753,30046387,4629598658,,26824707,,4703652505,
nfa_50_2.0_3.ba,7,51,adaptiveStep,5000,0,CCLS,51,51,53,,1470,3,3,3,1470,6578132,13031253,29851967,,1275060,,50736412,
nfa_150_2.0_0.ba,12,151,adaptiveStep,5000,6,CCLS,151,151,153,,6772,1,1,1,22800,15446283,31663198,3306411113,,4446651,,3357967245,
nfa_50_2.0_4.ba,7,51,adaptiveStep,5000,0,CCLS,51,51,53,,1549,4,4,4,1549,6351881,13047833,33205859,,1390241,,53995814,
nfa_140_2.0_8.ba,11,141,adaptiveStep,5000,5,CCLS,141,141,143,,6691,4,4,4,16410,14006533,26029997,2161831140,,21447445,,2223315115,
nfa_240_2.0_6.ba,15,241,adaptiveStep,5000,65,CCLS,241,241,243,,10998,6,6,6,316156,30066288,44138407,357770683879,,129078513,,357973967087,
nfa_260_2.0_4.ba,16,261,adaptiveStep,5000,92,CCLS,261,261,263,,12754,6,6,6,536790,29874088,48793137,850900994573,,156289911,,851135951709,
nfa_70_2.0_6.ba,8,71,adaptiveStep,5000,0,CCLS,71,71,73,,5888,3,3,3,5888,7908752,15781734,107742539,,3330701,,134763726,
nfa_270_2.0_3.ba,16,271,,,,CCLS,271,271,273,,,,,,,33342277,48805561,,,,,82147838,TO
nfa_60_2.0_2.ba,7,61,adaptiveStep,5000,0,CCLS,61,61,63,,3324,6,6,6,3324,7058442,14421765,63569076,,3348290,,88397573,
nfa_150_2.0_8.ba,12,151,adaptiveStep,5000,6,CCLS,151,151,153,,8823,4,4,4,23651,15264204,28841418,3289186210,,18662855,,3351954687,
nfa_150_2.0_5.ba,12,151,adaptiveStep,5000,6,CCLS,151,151,153,,9820,5,5,5,23005,15025774,28383328,3298702081,,93658555,,3435769738,
nfa_120_2.0_1.ba,10,121,adaptiveStep,5000,3,CCLS,121,121,123,,7749,3,3,3,11325,11712333,21949746,911106905,,34999199,,979768183,
nfa_50_2.0_8.ba,7,51,adaptiveStep,5000,0,CCLS,51,51,53,,1531,4,4,4,1531,6059282,12782653,30602638,,1729291,,51173864,
nfa_190_2.0_6.ba,13,191,adaptiveStep,5000,18,CCLS,191,191,193,,11121,8,8,8,68986,18865475,34710389,21170484386,,132800256,,21356860506,
nfa_130_2.0_5.ba,11,131,adaptiveStep,5000,4,CCLS,131,131,133,,6580,4,4,4,14899,14156554,26583927,1513571309,,12282023,,1566593813,
nfa_30_2.0_9.ba,5,31,adaptiveStep,5000,0,CCLS,31,31,33,,186,1,1,1,186,4902671,11947943,10846063,,229320,,27925997,
nfa_170_2.0_6.ba,13,171,adaptiveStep,5000,11,CCLS,171,171,173,,12213,5,5,5,37475,17196675,32747389,8014386370,,104193029,,8168523463,
nfa_150_2.0_4.ba,12,151,adaptiveStep,5000,6,CCLS,151,151,153,,6737,5,5,5,22634,15050074,29233548,3287208456,,12798114,,3344290192,
nfa_220_2.0_0.ba,14,221,adaptiveStep,5000,43,CCLS,221,221,223,,11657,9,8,8,202505,28820567,42041411,125843722229,,178111356,,126092695563,
nfa_220_2.0_7.ba,14,221,adaptiveStep,5000,41,CCLS,221,221,223,,11558,8,8,8,193802,22132456,41497701,111886035347,,26051888,,111975717392,
nfa_170_2.0_3.ba,13,171,adaptiveStep,5000,9,CCLS,171,171,173,,9621,4,4,4,35168,17501386,31796380,7050741509,,20543987,,7120583262,
nfa_270_2.0_5.ba,16,271,,,,CCLS,271,271,273,,,,,,,31773495,54266732,,,,,86040227,TO
nfa_230_2.0_2.ba,15,231,adaptiveStep,5000,51,CCLS,231,231,233,,14724,6,6,6,212645,35160980,48916244,171760605320,,191647509,,172036330053,
nfa_280_2.0_8.ba,16,281,,,,CCLS,281,281,283,,,,,,,33783650,56635751,,,,,90419401,TO
nfa_290_2.0_5.ba,17,291,,,,CCLS,291,291,293,,,,,,,34052664,52324879,,,,,86377543,TO
nfa_250_2.0_1.ba,15,251,adaptiveStep,5000,81,CCLS,251,251,253,,11134,9,9,9,435165,30452405,45733556,438373419024,,197666177,,438647271162,
nfa_20_2.0_5.ba,4,21,adaptiveStep,5000,0,CCLS,21,21,23,,74,3,3,3,74,3602042,10054473,8369363,,512621,,22538499,
nfa_290_2.0_6.ba,17,291,,,,CCLS,291,291,293,,,,,,,34298188,50212967,,,,,84511155,TO
nfa_30_2.0_3.ba,5,31,adaptiveStep,5000,0,CCLS,31,31,33,,205,1,1,1,205,4667562,12518935,11657184,,277370,,29121051,
nfa_100_2.0_1.ba,10,101,adaptiveStep,5000,2,CCLS,101,101,103,,6544,4,4,4,7355,11341404,21698839,500160820,,20045068,,553246131,
nfa_160_2.0_7.ba,12,161,adaptiveStep,5000,7,CCLS,161,161,163,,9092,8,8,8,26955,15973406,29481482,4316354366,,42433637,,4404242891,
nfa_250_2.0_9.ba,15,251,adaptiveStep,5000,71,CCLS,251,251,253,,13683,6,6,6,420152,29325725,47289239,419986824280,,223173739,,420286612983,
nfa_170_2.0_7.ba,13,171,adaptiveStep,5000,11,CCLS,171,171,173,,11020,6,6,6,41260,18240898,32927203,8650720078,,74299191,,8776187370,
nfa_300_2.0_2.ba,17,301,,,,CCLS,301,301,303,,,,,,,34623582,51669437,,,,,86293019,TO
nfa_60_2.0_6.ba,7,61,adaptiveStep,5000,0,CCLS,61,61,63,,3258,3,3,3,3258,7026434,13616656,60678757,,2455261,,83777108,
nfa_120_2.0_8.ba,10,121,adaptiveStep,5000,3,CCLS,121,121,123,,6735,4,4,4,9967,12226526,23090440,1024841537,,29074784,,1089233287,
nfa_280_2.0_6.ba,16,281,,,,CCLS,281,281,283,,,,,,,31575964,52205410,,,,,83781374,TO
nfa_260_2.0_6.ba,16,261,adaptiveStep,5000,96,CCLS,261,261,263,,12045,9,9,9,596824,31007928,50863037,909235810004,,290101726,,909607782695,
nfa_120_2.0_2.ba,10,121,adaptiveStep,5000,3,CCLS,121,121,123,,6898,3,3,3,10002,12023326,21687630,960452659,,20776930,,1014940545,
nfa_260_2.0_1.ba,16,261,adaptiveStep,5000,96,CCLS,261,261,263,,12398,6,6,6,528616,32228422,45803133,814736845789,,144639208,,814959516552,
nfa_300_2.0_0.ba,17,301,,,,CCLS,301,301,303,,,,,,,34523576,61750481,,,,,96274057,TO
nfa_250_2.0_0.ba,15,251,adaptiveStep,5000,67,CCLS,251,251,253,,15014,4,4,4,426122,33021050,44882075,478823555129,,169418850,,479070877104,
nfa_110_2.0_6.ba,10,111,adaptiveStep,5000,2,CCLS,111,111,113,,6391,4,4,4,9204,12015035,21272760,724333562,,8503124,,766124481,
nfa_160_2.0_0.ba,12,161,adaptiveStep,5000,8,CCLS,161,161,163,,11252,4,4,4,28286,16180668,29880314,5077263414,,64569141,,5187893537,
nfa_30_2.0_1.ba,5,31,adaptiveStep,5000,0,CCLS,31,31,33,,234,1,1,1,234,4690202,12317466,12188626,,280890,,29477184,
nfa_280_2.0_4.ba,16,281,,,,CCLS,281,281,283,,,,,,,33879525,48316526,,,,,82196051,TO
nfa_240_2.0_7.ba,15,241,adaptiveStep,5000,65,CCLS,241,241,243,,12066,6,6,6,320070,31067033,42513847,304240879722,,212918352,,304527378954,
nfa_110_2.0_3.ba,10,111,adaptiveStep,5000,2,CCLS,111,111,113,,6477,5,5,5,9482,11675406,21309980,756714433,,9680104,,799379923,
nfa_210_2.0_2.ba,14,211,adaptiveStep,5000,35,CCLS,211,211,213,,9941,9,9,9,131747,27744013,38108318,72706120165,,161055668,,72933028164,
nfa_200_2.0_6.ba,14,201,adaptiveStep,5000,22,CCLS,201,201,203,,10418,6,5,5,77148,22861151,36476498,31486088831,,57509608,,31602936088,
nfa_40_2.0_4.ba,6,41,adaptiveStep,5000,0,CCLS,41,41,43,,530,4,4,4,530,5709193,13233187,16688968,,700170,,36331518,
nfa_220_2.0_8.ba,14,221,adaptiveStep,5000,38,CCLS,221,221,223,,12266,6,6,6,169618,23097531,43854251,99994510054,,94643037,,100156104873,
nfa_210_2.0_1.ba,14,211,adaptiveStep,5000,31,CCLS,211,211,213,,9632,8,8,8,114835,23928152,40380249,55109838914,,59605109,,55233752424,
nfa_30_2.0_5.ba,5,31,adaptiveStep,5000,0,CCLS,31,31,33,,210,3,3,3,210,4429732,11566906,11217436,,392360,,27606434,
nfa_290_2.0_8.ba,17,291,,,,CCLS,291,291,293,,,,,,,33842511,51362999,,,,,85205510,TO
nfa_120_2.0_0.ba,10,121,adaptiveStep,5000,2,CCLS,121,121,123,,8290,4,4,4,12084,11660716,22856511,901891473,,5982654,,942391354,
nfa_70_2.0_9.ba,8,71,adaptiveStep,5000,1,CCLS,71,71,73,,6711,3,3,3,6711,7833174,15736728,182636819,,13370247,,219576968,
nfa_90_2.0_0.ba,9,91,adaptiveStep,5000,1,CCLS,91,91,93,,6784,4,4,4,6784,9640345,18097479,323947540,,11750106,,363435470,
nfa_80_2.0_1.ba,8,81,adaptiveStep,5000,1,CCLS,81,81,83,,6881,6,6,6,6881,8012464,16447949,222220329,,26492133,,273172875,
nfa_180_2.0_4.ba,13,181,adaptiveStep,5000,14,CCLS,181,181,183,,12285,5,5,5,50782,18270609,33965577,12515324270,,159192629,,12726753085,
nfa_100_2.0_8.ba,10,101,adaptiveStep,5000,2,CCLS,101,101,103,,6539,3,3,3,7345,11193855,19811600,514485854,,22737821,,568229130,
nfa_80_2.0_6.ba,8,81,adaptiveStep,5000,1,CCLS,81,81,83,,6780,7,7,7,6780,8731015,18145759,238243218,,27518614,,292638606,
nfa_230_2.0_5.ba,15,231,adaptiveStep,5000,45,CCLS,231,231,233,,13886,7,7,7,220850,33646076,45630731,167805551166,,105374442,,167990202415,
nfa_80_2.0_3.ba,8,81,adaptiveStep,5000,1,CCLS,81,81,83,,6803,3,3,3,6803,8070333,17897859,220565649,,13611917,,260145758,
nfa_50_2.0_7.ba,7,51,adaptiveStep,5000,0,CCLS,51,51,53,,1525,1,1,1,1525,6806923,13209377,33178136,,610290,,53804726,
nfa_20_2.0_8.ba,4,21,adaptiveStep,5000,0,CCLS,21,21,23,,52,1,1,1,52,3923302,11150376,8683954,,209151,,23966783,
nfa_160_2.0_8.ba,12,161,adaptiveStep,5000,7,CCLS,161,161,163,,13475,6,6,6,25702,15928327,31748256,4348801812,,182081310,,4578559705,
nfa_80_2.0_8.ba,8,81,adaptiveStep,5000,1,CCLS,81,81,83,,6849,4,4,4,6849,8157354,17249668,221035949,,12603296,,259046267,
nfa_20_2.0_3.ba,4,21,adaptiveStep,5000,0,CCLS,21,21,23,,59,4,4,4,59,3716052,11739816,8794324,,481570,,24731762,
nfa_130_2.0_6.ba,11,131,adaptiveStep,5000,3,CCLS,131,131,133,,8483,6,6,6,16119,13393307,26175943,1454700401,,8022734,,1502292385,
nfa_250_2.0_7.ba,15,251,adaptiveStep,5000,77,CCLS,251,251,253,,11510,9,9,9,441426,31463422,47256888,467583124322,,149281954,,467811126586,
nfa_170_2.0_9.ba,13,171,adaptiveStep,5000,9,CCLS,171,171,173,,10343,6,6,6,34781,17357549,32414856,6888446569,,99581120,,7037800094,
nfa_280_2.0_7.ba,16,281,,,,CCLS,281,281,283,,,,,,,33760982,48782613,,,,,82543595,TO
nfa_170_2.0_4.ba,13,171,adaptiveStep,5000,10,CCLS,171,171,173,,12301,6,6,6,39904,17306499,31476435,8194065478,,202658271,,8445506683,
nfa_210_2.0_6.ba,14,211,adaptiveStep,5000,32,CCLS,211,211,213,,11056,4,4,4,113030,27803043,39528040,57077004973,,81479571,,57225815627,
nfa_190_2.0_0.ba,13,191,adaptiveStep,5000,19,CCLS,191,191,193,,14203,10,10,10,76669,20085540,37253458,22685160648,,298678810,,23041178456,
nfa_110_2.0_0.ba,10,111,adaptiveStep,5000,2,CCLS,111,111,113,,6434,5,5,5,9171,11673786,21304470,716563969,,9853595,,759395820,
nfa_160_2.0_3.ba,12,161,adaptiveStep,5000,8,CCLS,161,161,163,,8256,6,6,6,27041,15410957,30562216,4434625395,,56782578,,4537381146,
nfa_120_2.0_6.ba,10,121,adaptiveStep,5000,3,CCLS,121,121,123,,6802,6,6,6,10697,11749906,22372181,977862941,,22641961,,1034626989,
nfa_190_2.0_9.ba,13,191,adaptiveStep,5000,20,CCLS,191,191,193,,10358,11,11,11,71522,18601229,34643547,22359398178,,200734882,,22613377836,
nfa_20_2.0_0.ba,4,21,adaptiveStep,5000,0,CCLS,21,21,23,,50,3,3,3,50,3565712,10312736,8060814,,229400,,22168662,
nfa_280_2.0_2.ba,16,281,,,,CCLS,281,281,283,,,,,,,31370092,54381456,,,,,85751548,TO
nfa_140_2.0_1.ba,11,141,adaptiveStep,5000,5,CCLS,141,141,143,,7294,3,3,3,17625,14446458,26855063,2197216480,,14115007,,2252633008,
nfa_20_2.0_1.ba,4,21,adaptiveStep,5000,0,CCLS,21,21,23,,54,1,1,1,54,3591301,10434806,7785884,,231350,,22043341,
nfa_210_2.0_0.ba,14,211,adaptiveStep,5000,33,CCLS,211,211,213,,12479,5,5,5,139666,28860415,39002699,71488226997,,94077328,,71650167439,
nfa_110_2.0_8.ba,10,111,adaptiveStep,5000,2,CCLS,111,111,113,,6528,3,3,3,9269,11329016,20421940,718421275,,7349424,,757521655,
nfa_100_2.0_9.ba,10,101,adaptiveStep,5000,2,CCLS,101,101,103,,6515,5,5,5,7391,11231035,21388011,542582136,,24567292,,599768474,
nfa_80_2.0_2.ba,8,81,adaptiveStep,5000,1,CCLS,81,81,83,,6884,5,5,5,6884,8393464,17883530,229965577,,20770640,,277013211,
nfa_180_2.0_3.ba,13,181,adaptiveStep,5000,13,CCLS,181,181,183,,10064,5,5,5,41632,18110349,34042707,10915024637,,68317215,,11035494908,
nfa_230_2.0_8.ba,15,231,adaptiveStep,5000,54,CCLS,231,231,233,,16851,5,5,5,230346,25670423,45982493,195341532308,,169288097,,195582473321,
nfa_110_2.0_4.ba,10,111,adaptiveStep,5000,3,CCLS,111,111,113,,6527,3,3,3,9835,11246136,20338800,759981597,,13737516,,805304049,
nfa_50_2.0_9.ba,7,51,adaptiveStep,5000,0,CCLS,51,51,53,,1246,3,3,3,1246,6426103,12595477,26518104,,1071830,,46611514,
nfa_110_2.0_5.ba,10,111,adaptiveStep,5000,2,CCLS,111,111,113,,6220,3,3,3,8847,11274615,20365210,657748837,,6724053,,696112715,
nfa_260_2.0_8.ba,16,261,,,,CCLS,261,261,263,,,,,,,27722865,45414949,,,,,73137814,TO
nfa_240_2.0_3.ba,15,241,adaptiveStep,5000,68,CCLS,241,241,243,,11140,10,9,9,349152,30001784,48860923,356229081645,,188205838,,356496150190,
nfa_230_2.0_3.ba,15,231,adaptiveStep,5000,46,CCLS,231,231,233,,13818,5,5,5,209070,32857597,42967152,160894581545,,182796195,,161153202489,
nfa_270_2.0_4.ba,16,271,,,,CCLS,271,271,273,,,,,,,31359359,52056474,,,,,83415833,TO
nfa_260_2.0_2.ba,16,261,adaptiveStep,5000,92,CCLS,261,261,263,,13021,4,4,4,491323,30528963,50910140,733900121675,,119788655,,734101349433,
nfa_250_2.0_6.ba,15,251,adaptiveStep,5000,71,CCLS,251,251,253,,13287,7,7,7,443477,28465003,48388604,418570609745,,207938776,,418855402128,
nfa_280_2.0_0.ba,16,281,,,,CCLS,281,281,283,,,,,,,31526051,51420677,,,,,82946728,TO
nfa_300_2.0_4.ba,17,301,,,,CCLS,301,301,303,,,,,,,34304961,50952177,,,,,85257138,TO
nfa_270_2.0_0.ba,16,271,,,,CCLS,271,271,273,,,,,,,31378392,48278987,,,,,79657379,TO
nfa_290_2.0_3.ba,17,291,,,,CCLS,291,291,293,,,,,,,33986962,50520958,,,,,84507920,TO
nfa_250_2.0_4.ba,15,251,adaptiveStep,5000,76,CCLS,251,251,253,,12666,7,7,7,460397,32183127,43300042,434953330925,,63521263,,435092335357,
nfa_290_2.0_4.ba,17,291,,,,CCLS,291,291,293,,,,,,,32789392,48964570,,,,,81753962,TO
nfa_300_2.0_7.ba,17,301,,,,CCLS,301,301,303,,,,,,,33433915,56864796,,,,,90298711,TO
nfa_280_2.0_9.ba,16,281,,,,CCLS,281,281,283,,,,,,,33681326,51801184,,,,,85482510,TO
nfa_280_2.0_1.ba,16,281,,,,CCLS,281,281,283,,,,,,,33699996,48075133,,,,,81775129,TO
nfa_270_2.0_7.ba,16,271,adaptiveStep,5000,100,CCLS,271,271,273,,14170,6,6,6,657014,30322825,50640085,932436994610,,176708053,,932694665573,
nfa_280_2.0_3.ba,16,281,,,,CCLS,281,281,283,,,,,,,32947106,56188428,,,,,89135534,TO
nfa_300_2.0_8.ba,17,301,,,,CCLS,301,301,303,,,,,,,33654956,55468388,,,,,89123344,TO
nfa_300_2.0_5.ba,17,301,,,,CCLS,301,301,303,,,,,,,34965808,52612656,,,,,87578464,TO
